AIN,Street,City,State,ZIP,Price,LastSaleDate,YearBuild,Bedrooms,BathRooms,Sqft
2666008017,15857 HARVEST ST                      ,LOS ANGELES,CA,913440000,699006,20230202,1957,3,2,1520
4159002065,2106 MARSHALLFIELD LN                ,REDONDO BEA,H ,902780000,1550015,20230526,2000,4,3,2317
5561002012,1600 RISING GLEN RD                  ,LOS ANGELES,CA,900690000,2530025,20230223,1956,3,3,2573
2146040104,5550 OWENSMOUTH AVE                  ,WOODLAND HI,LS,913670000,550005,20230324,1987,2,2,820
4156028078,1909 MARSHALLFIELD LN                ,REDONDO BEA,H ,902780000,2200022,20230609,2022,4,4,2480
7078018008,8017 ROSINA ST                       ,LONG BEACH ,A ,908080000,1415014,20230616,1973,4,3,2788
8441014017,1103 PUENTE AVE                      ,WEST COVINA,CA,917900000,755007,20231011,1953,3,1,1097
2648008007,10415 BEVIS AVE                       ,LOS ANGELES,CA,913450000,620006,20231002,1958,3,2,2201
2137013013,6920 LURLINE AVE                     ,LOS ANGELES,CA,913060000,765007,20230727,1954,3,2,1212
2623026002,12837 SUNBURST ST                     ,LOS ANGELES,CA,913310000,311503,20230613,1952,3,1,1122
2812060004,28811 PARK WOODLAND PL                ,SAUGUS CA  ,  ,913900000,990009,20231214,1998,5,3,3146
7106010035,9504 HARVARD ST                      ,BELLFLOWER ,A ,907060000,475004,20230501,1991,2,2,947
4401002034,11750 SUNSET BLVD                     ,LOS ANGELES,CA,900490000,620006,20230119,1965,1,1,722
2292008008,17007 COTTER PL                       ,LOS ANGELES,CA,914360000,1800018,20230710,1957,5,4,2431
7326016027,21413 MARTIN ST                       ,CARSON CA  ,  ,907450000,920009,20230414,1963,5,3,1736
7044025045,19045 JEFFREY AVE                     ,CERRITOS CA,  ,907030000,1275012,20231103,1972,4,3,2357
7215025073,2203 OHIO AVE                        ,SIGNAL HILL,CA,907550000,685006,20230223,1977,3,2,1123
5433017027,2246 LYRIC AVE                       ,LOS ANGELES,CA,900270000,2277022,20230510,1952,4,3,2009
8463018024,2233 FARLINGTON ST                   ,WEST COVINA,CA,917900000,800008,20231215,1962,4,2,1486
4212009023,13082 MINDANAO WAY                    ,LOS ANGELES,CA,902920000,1567015,20230213,1980,2,3,2199
4016007088,800 EUCALYPTUS AVE                  ,INGLEWOOD C,  ,903020000,392503,20230418,1962,2,1,856
5645013054,1146 LEXINGTON DR                    ,GLENDALE CA,  ,912060000,610006,20230712,1969,2,2,1051
8729012006,238 GLENLOCH AVE                    ,LA PUENTE C,  ,917440000,588005,20230509,1956,3,2,1145
8037027023,13904 RIO HONDO CIR                   ,LA MIRADA C,  ,906380000,449004,20230719,1973,1,1,864
2860001047,25503 VIA JARDIN                      ,SANTA CLARI,A ,913550000,757507,20230131,1979,3,2,1522
7161020110,9437 ROSE ST                         ,BELLFLOWER ,A ,907060000,862508,20230525,1952,3,3,1455
8726018022,626 BOYER LN                        ,LA PUENTE C,  ,917440000,650006,20231109,1979,3,2,1272
8403017037,20294 ARROW HWY                       ,COVINA CA  ,  ,917240000,485004,20230207,1980,3,3,1257
2277021002,3911 PACHECO DR                      ,LOS ANGELES,CA,914030000,915009,20230620,2001,3,4,1651
4262018031,11658 IOWA AVE                        ,LOS ANGELES,CA,900250000,877508,20230830,1973,3,3,1443
4118002137,8500 FALMOUTH AVE                    ,LOS ANGELES,CA,902930000,610006,20230705,1986,1,1,703
2801013032,28284 ENDERLY ST                      ,SANTA CLARI,A ,913510000,718007,20231012,1964,3,2,1240
2079009019,4271 TOWHEE DR                       ,CALABASAS C,  ,913020000,1400014,20231212,1968,4,3,2332
7586001011,5211 SILVER ARROW DR                 ,RNCHO PALOS,VR,902750000,1350013,20231109,1959,4,2,1834
2327010010,13133 CREWE ST                        ,LOS ANGELES,CA,916050000,875008,20230728,1954,3,2,1347
8290025115,3494 AVOCADO HILL WAY                ,HACIENDA HE,GH,917450000,800008,20240318,1977,4,3,2447
2841046044,17402 DOVE WILLOW ST                  ,CANYON COUN,RY,913870000,1015010,20231229,2005,4,3,3006
8007017016,11139 ELGRACE ST                      ,SANTA FE SP,IN,906700000,705007,20240126,1952,3,2,1308
4287027050,434 PIER AVE                        ,SANTA MONIC, C,904050000,1800018,20230328,1990,2,3,1714
5530002064,1220 ORANGE GROVE AVE                ,WEST HOLLYW,OD,900460000,1360013,20230127,2009,2,3,1830
2637013114,13470 CROWLEY ST                      ,LOS ANGELES,CA,914020000,900009,20230621,2001,3,3,1609
4025003007,3500 MANCHESTER BLVD                 ,INGLEWOOD C,  ,903050000,686006,20230828,1964,2,1,1377
7442030102,2145 STONEWOOD CT                    ,LOS ANGELES,CA,907320000,745507,20231002,1979,2,3,1429
7319044009,17524 PERSIMMON DR                    ,CARSON CA  ,  ,907460000,875008,20230301,2003,3,3,1961
7563006110,2235 25TH ST                         ,LOS ANGELES,CA,907320000,690006,20231114,1969,2,3,1360
7362015023,2801 SONOMA ST                       ,TORRANCE CA,  ,905030000,1053010,20240124,1951,4,2,1788
8153001004,14714 BROADWAY                        ,WHITTIER CA,  ,906040000,775007,20231031,1954,2,2,1695
6029002009,726 79TH ST                         ,LOS ANGELES,CA,900010000,840008,20231019,1962,2,1,950
5383005033,6722 TEMPLE CITY BLVD                ,ARCADIA CA ,  ,910070000,876008,20230306,1965,3,2,1242
8567001040,3925 COGSWELL RD                     ,EL MONTE CA,  ,917320000,730007,20230608,1998,4,3,1669
7332012025,1122 JOEL ST                         ,CARSON CA  ,  ,907450000,635006,20231017,1955,2,1,838
2027006073,7214 SPRING CT                       ,LOS ANGELES,CA,913070000,885008,20230228,1987,3,3,1970
8704033093,6 SAN RAPHAEL PL                  ,POMONA CA  ,  ,917660000,710007,20230125,1990,3,2,1733
7278009143,700 OCEAN BLVD                      ,LONG BEACH ,A ,908020000,875008,20230515,1965,3,2,1260
8555015011,3233 FEATHER AVE                     ,BALDWIN PAR, C,917060000,750007,20231013,1957,3,1,1016
7240026019,5518 OLETA ST                        ,LONG BEACH ,A ,908150000,1410014,20231208,1956,3,2,2001
6246012042,7716 STEWART AND GRAY RD             ,DOWNEY CA  ,  ,902410000,672006,20231213,2008,3,3,1020
4265008091,1020 GRANVILLE AVE                   ,LOS ANGELES,CA,900490000,750007,20231215,1960,2,2,877
2028039003,7165 ROCKRIDGE TER                   ,LOS ANGELES,CA,913070000,1035010,20230411,1964,4,2,1598
4150009004,2224 DUFOUR ST                       ,REDONDO BEA,H ,902780000,1320013,20231229,1952,3,2,1176
4056013003,2521 118TH ST                        ,HAWTHORNE C,  ,902500000,750007,20230316,1954,3,3,1727
2069076005,3460 CONSUELO DR                     ,CALABASAS C,  ,913020000,2200022,20230224,1995,4,3,3356
3224031015,42839 LEADHILL DR                     ,LAKE HUGHES,CA,935320000,257502,20231204,1988,2,2,1464
2218005002,14642 RUNNYMEDE ST                    ,LOS ANGELES,CA,914050000,1275012,20230126,1958,3,2,1835
3103031006,42325 PORTLAND LN                     ,QUARTZ HILL,CA,935360000,505005,20230919,1994,3,2,1835
7058019003,11924 207TH ST                        ,LAKEWOOD CA,  ,907150000,809008,20231004,1960,3,2,1258
7445014056,1311 MEYLER ST                       ,LOS ANGELES,CA,907310000,937009,20230504,1963,4,2,1796
8382027061,140 CITRUS RANCH RD                 ,SAN DIMAS C,  ,917730000,658006,20230210,1999,3,3,1740
4265004060,11648 MAYFIELD AVE                    ,LOS ANGELES,CA,900490000,890008,20230425,1989,2,3,1224
3044032001,37152 106TH ST E                      ,LITTLEROCK ,A ,935430000,645006,20230418,2022,5,3,2644
2731024073,9936 RESEDA BLVD                     ,LOS ANGELES,CA,913240000,658006,20230727,1973,3,3,1829
8486014018,1338 THACKERY AVE                    ,WEST COVINA,CA,917900000,869008,20240223,1953,2,2,1710
4321010152,1948 MALCOLM AVE                     ,LOS ANGELES,CA,900250000,1220012,20230713,2001,2,2,1517
2054034026,30845 MONACO CT                       ,WESTLAKE VI,LA,913620000,1165011,20231221,1997,4,3,1733
2401046096,7757 VIA ROSA MARIA                  ,LOS ANGELES,CA,915040000,780007,20230512,1977,2,3,1244
4087017040,3943 THORNBURGH PL                   ,TORRANCE CA,  ,905040000,875008,20230908,1959,4,2,1846
8156003014,10231 BEN HUR AVE                     ,WHITTIER CA,  ,906050000,540005,20231115,1954,4,1,1667
3059029034,11517 JUNIPER HILLS RD                ,LITTLEROCK ,A ,935430000,370003,20230601,1970,3,2,1440
2688015005,8737 WOODLEY AVE                     ,LOS ANGELES,CA,913430000,670006,20230727,1958,3,2,1118
4062008010,2048 145TH ST                        ,GARDENA CA ,  ,902490000,777007,20230202,1951,2,1,1015
8720047108,20902 JADE DR                         ,WALNUT CA  ,  ,917890000,878008,20230714,2018,4,3,1750
2276002061,14631 DICKENS ST                      ,LOS ANGELES,CA,914030000,590005,20230330,1988,2,3,1120
5151002093,121 HOPE ST                         ,LOS ANGELES,CA,900120000,475004,20230321,1980,1,1,793
2536010044,11150 GLENOAKS BLVD                   ,LOS ANGELES,CA,913310000,441004,20230829,1988,2,2,912
2051010032,6329 DAYLIGHT DR                     ,AGOURA HILL, C,913010000,1810018,20230607,1981,4,3,3163
5785002112,528 WINNIE WAY                      ,ARCADIA CA ,  ,910070000,2146021,20230707,1981,3,4,3365
8382016037,513 SAN LUCAS CT                    ,SAN DIMAS C,  ,917730000,587505,20230602,1979,2,3,1287
4296012135,6202 SUMMERTIME LN                   ,CULVER CITY,CA,902300000,561505,20230712,1973,1,1,730
2425001124,3450 CAHUENGA BLVD W                 ,LOS ANGELES,CA,900680000,1180011,20230104,2008,2,3,1290
7011025067,12017 ARKANSAS ST                     ,ARTESIA CA ,  ,907010000,595005,20230307,1962,3,2,1216
2047014029,5432 BEELER AVE                      ,LOS ANGELES,CA,913670000,1310013,20230811,1963,4,4,2572
7588022001,6707 ALTA VISTA DR                   ,RNCHO PALOS,VR,902750000,2050020,20231201,1986,4,4,3586
7442034011,27524 ORCHARD LN                      ,LOS ANGELES,CA,907320000,1260012,20230206,2022,5,3,2531
7532024003,4818 VIA EL SERENO                   ,TORRANCE CA,  ,905050000,1630016,20230517,1956,4,2,1597
8033006005,14600 SUNNYMEAD DR                    ,LA MIRADA C,  ,906380000,690006,20230509,1955,4,2,1754
4214001018,11262 VENICE BLVD                     ,CULVER CITY,CA,902300000,1075010,20230420,1954,6,4,3060
2620010013,10530 CAYUGA AVE                      ,LOS ANGELES,CA,913310000,675006,20231113,1992,3,2,1059
2247012026,13864 CUMPSTON ST                     ,LOS ANGELES,CA,914010000,1400014,20231003,1959,3,3,2292
2246025033,5635 WOODMAN AVE                     ,LOS ANGELES,CA,914010000,930009,20230426,1993,3,3,1918
2826176033,27582 MANZANITA WAY                   ,VALENCIA CA,  ,913810000,676006,20230209,2022,3,4,1840
5257016036,402 GARFIELD AVE                    ,MONTEREY PA,K ,917540000,635006,20231031,1979,3,3,1472
2826058023,25908 BRYANT PL                       ,STEVENSON R,NC,913810000,1050010,20230925,1996,3,3,3176
7048002006,5435 HACKETT AVE                     ,LAKEWOOD CA,  ,907130000,940009,20231220,1962,3,2,1862
5376011018,6764 LA PRESA DR                     ,SAN GABRIEL,CA,917750000,1180011,20231201,1951,3,2,1235
7445014032,1401 MEYLER ST                       ,LOS ANGELES,CA,907310000,830008,20230328,1963,4,2,1570
2293013029,3213 FOND DR                         ,LOS ANGELES,CA,914360000,2695026,20230523,1964,5,4,3087
8238033002,1231 SUNBIRD AVE                     ,LA HABRA CA,  ,906310000,1000010,20231012,1958,3,2,2229
6247019030,7947 STEWART AND GRAY RD             ,DOWNEY CA  ,  ,902410000,675006,20230630,2002,3,3,1214
5139029033,1155 GRAND AVE                       ,LOS ANGELES,CA,900150000,650006,20231208,2008,1,1,920
2803038031,27128 HIDAWAY AVE                     ,SANTA CLARI,A ,913510000,375003,20231218,1980,2,2,1078
2803041046,18758 MANDAN STREET                   ,SANTA CLARI,A ,913510000,400004,20230925,1984,3,2,1031
8684040103,215 SPRUCE CT                       ,AZUSA CA   ,  ,917020000,624506,20230113,1985,3,3,1530
4330017031,1162 DANIELS DR                      ,LOS ANGELES,CA,900350000,1610016,20240201,1953,2,3,2222
8225006022,10056 COLIMA RD                       ,WHITTIER CA,  ,906030000,724007,20231116,1951,3,1,1134
2686022002,16744 HALSTED ST                      ,LOS ANGELES,CA,913430000,940009,20230627,1959,2,2,1168
8664014034,5048 OLD RANCH RD                    ,LA VERNE CA,  ,917500000,845008,20231211,1973,4,2,1851
5523005025,646 WILCOX AVE                      ,LOS ANGELES,CA,900040000,1287012,20231027,1973,3,3,1698
8633008050,860 BRIGHTVIEW DR                   ,GLENDORA CA,  ,917400000,772507,20230630,1954,3,2,1080
8202011008,737 SANDIA AVE                      ,LA PUENTE C,  ,917460000,615006,20230905,1956,3,2,1030
3244146004,28517 DEER SPRINGS DR                 ,SAUGUS CA  ,  ,913900000,850008,20231005,2001,3,3,2141
2057025032,135 SHERWOOD DR                     ,WESTLAKE VI,LA,913610000,884008,20230928,1975,2,2,1200
4118013014,8176 MANITOBA ST                     ,LOS ANGELES,CA,902930000,945009,20230215,1979,3,3,1414
2222027121,15425 SHERMAN WAY                     ,LOS ANGELES,CA,914060000,390003,20230419,1976,2,2,930
8709060020,21646 LAUREL CT                       ,WALNUT CA  ,  ,917890000,1160011,20230920,1985,4,3,2769
8018016016,11507 BEATY AVE                       ,NORWALK CA ,  ,906500000,680006,20230324,1967,3,2,1826
3125018172,1555 AVENUE L                        ,LANCASTER C,  ,935340000,310003,20231218,1979,2,2,1116
4134014018,6245 GREEN VALLEY CIR                ,CULVER CITY,CA,902300000,775007,20230428,1970,2,3,1214
5747002167,2418 MOHAWK ST                       ,PASADENA CA,  ,911070000,950009,20231012,2005,3,3,1600
8114028013,1609 PENN MAR AVE                    ,SOUTH EL MO,TE,917330000,698006,20230710,1953,3,1,1028
4392014025,1123 SUNSET VALE AVE                 ,LOS ANGELES,CA,900690000,1750017,20230714,1956,2,2,1419
7359007023,2130 PLAZA DEL AMO                   ,TORRANCE CA,  ,905010000,750007,20230717,1979,2,3,1394
8046016017,12832 FOSTER RD                       ,NORWALK CA ,  ,906500000,799007,20230404,1956,3,2,1241
3123025014,1045 AVENUE J12                      ,LANCASTER C,  ,935340000,272002,20240201,1954,3,2,1450
6026022024,8131 MORTON AVE                      ,LOS ANGELES,CA,900010000,538505,20230807,1957,3,1,912
7071004036,3864 HACKETT AVE                     ,LONG BEACH ,A ,908080000,1000010,20230811,1953,3,2,1315
8560016013,846 VINELAND AVE                    ,LA PUENTE C,  ,917460000,755007,20231206,1954,4,2,1246
7030024050,13059 POINT ARENA PL                  ,CERRITOS CA,  ,907030000,850008,20231013,1976,4,2,1785
2027011013,23440 CANDLEWOOD WAY                  ,LOS ANGELES,CA,913070000,1115011,20230713,1966,4,2,2274
8240016011,1902 VIRAZON DR                      ,LA HABRA HE,GH,906310000,930009,20230929,1965,4,4,2163
2802038020,28088 WILDWIND RD                     ,SANTA CLARI,A ,913510000,955009,20230524,1984,4,3,1900
8589020034,4823 AGNES AVE                       ,TEMPLE CITY,CA,917800000,900009,20230830,1961,3,2,1166
3150073068,44616 AVENIDA LINDA                   ,LANCASTER C,  ,935350000,440004,20230427,2007,3,2,1537
5338026018,501 3RD ST                          ,ALHAMBRA CA,  ,918010000,758007,20231114,1985,3,3,1440
2340017013,5725 RHODES AVE                      ,LOS ANGELES,CA,916070000,1700017,20230801,1956,3,2,2328
3001102006,4004 COBBLE CT                       ,PALMDALE CA,  ,935510000,560005,20230426,1999,4,3,2333
3203058009,45017 WESTMONT DR                     ,LANCASTER C,  ,935360000,642006,20230821,2023,4,3,2415
7237024132,600 JOHN K DR                       ,LONG BEACH ,A ,908030000,958009,20230310,1987,3,3,2068
8344034012,2408 PARK AVE                        ,POMONA CA  ,  ,917660000,430004,20240124,1956,4,1,1196
8206018004,798 4TH AVE                         ,LA PUENTE C,  ,917460000,770007,20231011,1954,1,1,844
8001002040,9203 PIONEER BLVD                    ,SANTA FE SP,IN,906700000,685006,20230214,1972,4,3,1555
8671009030,625 MIRAMAR AVE                     ,CLAREMONT C,  ,917110000,700007,20230825,1958,3,3,2353
7520012003,19413 STURGESS DR                     ,TORRANCE CA,  ,905030000,1252012,20230112,1956,3,2,1155
5279007109,8102 LOREN LN                        ,SOUTH SAN G,BR,917700000,651006,20231019,1987,3,3,1363
8330002023,876 CALPINE CT                      ,POMONA CA  ,  ,917660000,585005,20230315,1957,3,1,996
3244154048,22026 GOLD CANYON DR                  ,SAUGUS CA  ,  ,913900000,1350013,20230731,2003,4,3,3581
2045015014,23715 TIARA ST                        ,LOS ANGELES,CA,913670000,1187511,20230815,1959,3,2,1744
2110014050,21811 SATICOY ST                      ,LOS ANGELES,CA,913040000,405004,20230803,1982,1,1,801
3023090054,5752 MARSEILLES DR                   ,PALMDALE CA,  ,935520000,490004,20230817,2005,4,3,2174
7060014028,0                                 ,           ,  ,0,840008,20230721,1961,3,1,1064
8642006020,1244 YORK AVE                        ,GLENDORA CA,  ,917400000,825008,20230907,1961,4,2,1430
2146034007,5800 OWENSMOUTH AVE                  ,LOS ANGELES,CA,913670000,807008,20231102,1980,3,3,1588
2640010007,13825 WINGO ST                        ,LOS ANGELES,CA,913310000,700007,20231211,1952,3,2,1232
2225007010,6907 RUBIO AVE                       ,LOS ANGELES,CA,914060000,950009,20230106,1956,3,2,2071
2822005002,11872 PRESTON TRAILS AVE              ,LOS ANGELES,CA,913260000,1113511,20230829,1968,4,3,2405
8386018020,755 AGUIRRE AVE                     ,SAN DIMAS C,  ,917730000,725007,20230523,1957,3,2,1121
7542015049,2357 PALOS VERDES DRIVE W            ,PALOS VERDE, E,902740000,750007,20230614,1976,2,2,1315
2602011002,17340 BRONTE PL                       ,LOS ANGELES,CA,913440000,1100011,20230330,1968,5,3,2211
2128012019,19015 CALVERT ST                      ,LOS ANGELES,CA,913350000,975009,20231215,1951,3,2,1128
8440009006,1211 LOUISA AVE                      ,WEST COVINA,CA,917900000,835008,20230922,1955,3,2,1066
6382005052,9273 SIERRA VISTA CIR                ,PICO RIVERA,CA,906600000,695006,20230929,1998,3,3,1469
8253013082,18421 ROCKY CT                        ,ROWLAND HEI,HT,917480000,950009,20230707,1992,5,4,3255
6115019094,13508 DAVID LN                        ,GARDENA CA ,  ,902470000,710007,20230403,2022,3,4,1630
2004009017,8386 SAUSALITO AVE                   ,LOS ANGELES,CA,913040000,1100011,20231016,1960,3,2,1477
2807011006,27338 SECO CANYON RD                  ,SANTA CLARI,A ,913500000,879008,20230504,1958,3,2,1230
8630001017,5503 BARRANCA AVE                    ,COVINA CA  ,  ,917220000,695006,20230609,1954,3,1,948
4230014016,4227 MICHAEL AVE                     ,LOS ANGELES,CA,900660000,1550015,20230623,1953,3,2,1108
2162004131,5325 NEWCASTLE AVE                   ,LOS ANGELES,CA,913160000,370003,20230104,1971,1,1,809
2642001032,13937 GARBER ST                       ,LOS ANGELES,CA,913310000,785007,20231025,1953,3,2,1661
5255016069,303 NICHOLSON AVE                   ,MONTEREY PA,K ,917550000,480004,20230523,2003,2,2,855
8292009062,2320 PRESADO DR                      ,DIAMOND BAR,CA,917650000,518005,20230623,1981,2,1,869
2468010060,1721 ROGERS PL                       ,BURBANK CA ,  ,915040000,795007,20231121,1981,3,3,1577
4234016026,3711 BARRY AVE                       ,LOS ANGELES,CA,900660000,2801528,20230424,2022,4,4,3032
7532012016,4821 PASEO DE LAS TORTUGAS           ,TORRANCE CA,  ,905050000,1500015,20231229,1956,3,2,1578
7551030068,6 VISTA REAL DR                   ,ROLLING HIL,S ,902740000,2035020,20230227,1964,4,3,2052
2654006100,8958 BURNET AVE                      ,LOS ANGELES,CA,913430000,530005,20230804,1989,2,3,1129
7280011054,440 CHESTNUT AVE                    ,LONG BEACH ,A ,908020000,335003,20231121,1962,2,2,1098
2864008027,19232 AVENUE OF THE OAKS              ,SANTA CLARI,A ,913210000,275002,20231019,1963,1,1,666
5523009107,585 ROSSMORE AVE                    ,LOS ANGELES,CA,900040000,740007,20231018,1990,1,1,750
8666030020,3872 BIXBY DR                        ,LA VERNE CA,  ,917500000,590005,20231020,1975,3,2,1159
3148023003,1850 AVENUE J2                       ,LANCASTER C,  ,935350000,260002,20230630,1989,2,3,1082
2644029032,14501 TUPPER ST                       ,LOS ANGELES,CA,914020000,475004,20231222,1973,3,2,1134
3001062002,39840 GORHAM LN                       ,PALMDALE CA,  ,935510000,550005,20230929,1991,4,3,2394
8608002043,1396 ALAMEDA AVE                     ,AZUSA CA   ,  ,917020000,640006,20230404,1968,3,2,1240
5138014039,1130 FLOWER ST                       ,LOS ANGELES,CA,900150000,685006,20230703,2003,2,2,1432
5080030035,1042 KINGSLEY DR                     ,LOS ANGELES,CA,900060000,590005,20230228,2007,2,2,1130
5604010023,3843 4TH AVE                         ,GLENDALE CA,  ,912140000,1300013,20230502,1965,4,3,2418
3148042022,43811 AMY CT                          ,LANCASTER C,  ,935350000,437004,20230427,1990,4,3,2206
2786015004,18230 SCHOENBORN ST                   ,LOS ANGELES,CA,913250000,730007,20230710,1956,2,2,1335
3244165005,29146 BERNARDO WAY                    ,SANTA CLARI,A ,913540000,850008,20230428,2004,4,3,3002
7444008049,28608 MOUNT SHASTA DR                 ,RNCHO PALOS,VR,902750000,1110011,20230111,1974,4,2,2100
3244088011,28844 SECO CANYON RD                  ,SANTA CLARI,A ,913900000,750007,20230510,1989,3,2,1375
5503030102,3785 WILSHIRE BLVD                   ,LOS ANGELES,CA,900100000,1300013,20230331,2009,3,3,1690
2054008002,30510 PASSAGEWAY PL                   ,AGOURA HILL, C,913010000,1117511,20230223,1971,4,2,1707
2263030067,5070 KESTER AVE                      ,LOS ANGELES,CA,914030000,600006,20230804,1980,2,3,1147
3130028011,424 AVENUE J9                       ,LANCASTER C,  ,935340000,357003,20231215,1954,3,2,1166
8454010011,404 NEIL ST                         ,WEST COVINA,CA,917910000,835008,20230908,1955,3,2,1320
2284015025,4301 BERGAMO DR                      ,LOS ANGELES,CA,914360000,1975019,20231109,1959,5,3,3003
5458024053,3421 FLETCHER DR                     ,LOS ANGELES,CA,900650000,1080010,20231129,2022,3,4,2065
8158004029,9405 TARRYTON AVE                    ,WHITTIER CA,  ,906050000,775007,20230616,1973,4,3,1647
2308007006,12544 CANTARA ST                      ,LOS ANGELES,CA,916050000,805008,20240223,1954,3,2,1164
5870005012,4749 ROSEBANK DR                     ,LA CANADA F,T ,910110000,2312023,20230705,1957,2,1,2170
3244073063,22718 PEAR CT                         ,SANTA CLARI,A ,913900000,730007,20230202,1986,3,2,1498
8036009010,16527 SUGARGROVE DR                   ,WHITTIER CA,  ,906040000,900009,20231109,1963,3,2,1483
7320015029,19432 HARLAN AVE                      ,CARSON CA  ,  ,907460000,695006,20230127,1964,3,2,1422
2108001080,8241 MASON AVE                       ,LOS ANGELES,CA,913060000,635006,20230714,1979,3,3,1389
3001142023,40625 AVENEL DR                       ,PALMDALE CA,  ,935510000,525005,20231017,2005,3,3,1988
2859018029,25376 VIA PALACIO                     ,SANTA CLARI,A ,913550000,890508,20231212,1971,4,3,2243
7012010016,16616 HAMPTON CT                      ,CERRITOS CA,  ,907030000,1370013,20231027,1972,4,3,2699
3001142016,40606 AVENEL DR                       ,PALMDALE CA,  ,935510000,578005,20230404,2005,5,3,2701
2782011095,8645 LEILANI AVE                     ,LOS ANGELES,CA,913060000,860008,20230525,2016,4,3,2252
4292019098,1018 4TH ST                          ,SANTA MONIC, C,904030000,1650016,20230918,2000,2,3,1631
7512028001,436 VIA MESA GRANDE                 ,TORRANCE CA,  ,902770000,1600016,20230913,1954,3,2,1364
2803011001,19005 NEARBROOK ST                    ,SANTA CLARI,A ,913510000,659006,20231201,1961,3,2,1080
5550032071,1735 FULLER AVE                      ,LOS ANGELES,CA,900460000,519005,20230809,1974,1,1,831
6245014005,7404 HONDO ST                        ,DOWNEY CA  ,  ,902420000,550005,20230228,1953,2,1,840
8764013015,20543 SUMMERTOWN ST                   ,WALNUT CA  ,  ,917890000,1153011,20230412,1972,5,3,2805
2803026006,27522 ORSINI AVE                      ,SANTA CLARI,A ,913510000,510005,20230914,1960,3,2,1328
2812125044,17803 TOP CT                          ,SANTA CLARI,A ,913500000,964509,20230412,2023,2,3,1964
3023050025,4626 ELWOOD AVE                      ,PALMDALE CA,  ,935520000,445004,20230509,1989,3,2,1526
4114014021,7442 80TH ST                         ,LOS ANGELES,CA,900450000,1500015,20230912,1952,2,2,1400
3169014023,41712 158TH ST E                      ,LAKE LOS AN,EL,935350000,355003,20230110,1987,3,2,1320
8709055024,21725 LASSO LN                        ,WALNUT CA  ,  ,917890000,1275012,20230707,1986,4,3,1969
7444002066,1504 STONEWOOD CT                    ,LOS ANGELES,CA,907320000,627506,20230505,1976,2,3,1307
5866034039,2702 BRIERHAVEN DR                   ,LA CRESCENT, C,912140000,1500015,20230105,1964,3,2,1920
8643007012,1717 WASHINGTON AVE                  ,GLENDORA CA,  ,917400000,840008,20231222,1958,3,2,1623
2747007206,9925 VARIEL AVE                      ,LOS ANGELES,CA,913110000,555005,20230707,1984,2,2,1218
6089018026,12416 RAYMOND AVE                     ,LOS ANGELES,CA,900440000,620006,20230206,1963,5,3,2644
5734005040,385 OAKLAND AVE                     ,PASADENA CA,  ,911010000,981009,20230515,1963,3,2,1925
3012015009,1250 AVENUE R2                       ,PALMDALE CA,  ,935500000,405004,20230315,1953,3,1,1075
8159022011,14442 DITTMAR DR                      ,WHITTIER CA,  ,906030000,755007,20230731,1951,4,2,1676
2046006022,5714 EL CANON AVE                    ,LOS ANGELES,CA,913670000,1670016,20231107,1963,3,3,2446
2555034011,8621 JAYSEEL ST                      ,LOS ANGELES,CA,910400000,930009,20230728,1991,3,3,2243
5387006071,1237 ELM AVE                         ,SAN GABRIEL,CA,917750000,400004,20230905,1979,2,2,959
2206030029,15826 VALERIO ST                      ,LOS ANGELES,CA,914060000,750007,20230720,1954,5,2,1658
5260012022,912 TEGNER DR                       ,MONTEREY PA,K ,917550000,805008,20230516,1970,4,3,1711
5271024108,1218 POPPY CT                        ,MONTEBELLO ,A ,906400000,1018010,20230831,2023,4,4,2034
7246022202,564 BELLFLOWER BLVD                 ,LONG BEACH ,A ,908140000,628006,20230427,1970,2,2,1029
4323006052,1818 KELTON AVE                      ,LOS ANGELES,CA,900250000,622006,20231109,1974,1,1,646
5647015082,1142 CAMPBELL ST                     ,GLENDALE CA,  ,912070000,499004,20230511,1963,1,1,874
7023002033,17830 HOLMES AVE                      ,CERRITOS CA,  ,907030000,960009,20230228,1970,3,2,1282
4092009011,16715 GLENBURN AVE                    ,TORRANCE CA,  ,905040000,1100011,20231010,1952,3,2,1252
5353012002,2411 FREMONT AVE                     ,ALHAMBRA CA,  ,918030000,983009,20230412,1989,5,3,2356
4379035154,2892 BOTTLEBRUSH DR                  ,LOS ANGELES,CA,900770000,2565025,20230407,1978,4,3,2967
3142012043,44744 2ND ST E                        ,LANCASTER C,  ,935350000,327503,20230607,1955,3,2,1260
5139005225,1100 HOPE ST                         ,LOS ANGELES,CA,900150000,744007,20230522,2007,1,1,1120
5504023030,333 WILTON PLACE                    ,LOS ANGELES,CA,900200000,1000010,20231212,2008,1,2,1490
2810111128,23940 BRESCIA DR                      ,VALENCIA CA,  ,913540000,620006,20230517,2008,2,2,1390
8143012005,14015 EMORY DR                        ,WHITTIER CA,  ,906050000,870008,20230131,1960,3,2,2020
3146021001,801 LIGHTCAP ST                     ,LANCASTER C,  ,935350000,380003,20230127,1976,3,2,1280
8316020003,463 MILTON CT                       ,CLAREMONT C,  ,917110000,1000010,20230601,1958,3,3,2024
7343001022,119 CLARION DR                      ,CARSON CA  ,  ,907450000,675006,20231020,1954,2,1,1020
